codigo_ipress,anio,mes,servicios_d,servicios_con_camas_validas,suma_total_camas_d,max_total_camas_d,CA_CAMAS,estado_calidad_a,diferencia_suma_total_camas_d,diferencia_pct_suma_total_camas_d,diferencia_max_total_camas_d,diferencia_pct_max_total_camas_d
00005883,2017,8,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2017,9,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2017,10,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2017,11,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2017,12,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2018,1,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2018,2,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2018,3,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2018,4,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2018,5,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,6,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,7,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,8,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,9,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,10,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2018,11,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2019,1,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2019,2,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2019,3,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2019,4,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,5,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,6,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,7,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,8,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,9,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,10,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2019,11,5,5,50.0,16.0,51.0,UNICA,-1.0,-1.9607843137254901,-35.0,-68.62745098039215
00005883,2020,1,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2020,2,6,6,51.0,16.0,51.0,UNICA,0.0,0.0,-35.0,-68.62745098039215
00005883,2020,3,5,5,43.0,16.0,51.0,UNICA,-8.0,-15.686274509803921,-35.0,-68.62745098039215
00005883,2020,4,4,4,42.0,16.0,51.0,UNICA,-9.0,-17.647058823529413,-35.0,-68.62745098039215
00005883,2020,5,5,5,51.0,33.0,57.0,UNICA,-6.0,-10.526315789473683,-24.0,-42.10526315789473
00005883,2020,6,6,6,57.0,34.0,57.0,UNICA,0.0,0.0,-23.0,-40.35087719298245
00005883,2020,7,6,6,59.0,34.0,59.0,UNICA,0.0,0.0,-25.0,-42.3728813559322
00005883,2020,8,6,6,59.0,34.0,59.0,UNICA,0.0,0.0,-25.0,-42.3728813559322
00005883,2020,9,6,6,59.0,32.0,51.0,UNICA,8.0,15.686274509803921,-19.0,-37.254901960784316
00005883,2020,10,6,6,59.0,31.0,59.0,UNICA,0.0,0.0,-28.0,-47.45762711864407
00005883,2020,11,6,6,59.0,29.0,59.0,UNICA,0.0,0.0,-30.0,-50.847457627118644
00005883,2020,12,6,6,59.0,32.0,59.0,UNICA,0.0,0.0,-27.0,-45.76271186440678
00005883,2021,1,6,6,60.0,30.0,60.0,UNICA,0.0,0.0,-30.0,-50.0
00005883,2021,2,6,6,63.0,28.0,53.0,UNICA,10.0,18.867924528301888,-25.0,-47.16981132075472
00005883,2021,3,6,6,57.0,25.0,53.0,UNICA,4.0,7.547169811320755,-28.0,-52.83018867924528
00005883,2021,4,6,6,61.0,29.0,53.0,UNICA,8.0,15.09433962264151,-24.0,-45.28301886792453
00005883,2021,5,6,6,61.0,30.0,60.0,UNICA,1.0,1.6666666666666667,-30.0,-50.0
00005883,2021,6,6,6,61.0,29.0,61.0,UNICA,0.0,0.0,-32.0,-52.459016393442624
00005883,2021,7,6,6,56.0,22.0,61.0,UNICA,-5.0,-8.19672131147541,-39.0,-63.934426229508205
00005883,2021,8,6,6,56.0,22.0,56.0,UNICA,0.0,0.0,-34.0,-60.71428571428571
00005883,2021,9,6,6,56.0,23.0,56.0,UNICA,0.0,0.0,-33.0,-58.92857142857143
00005883,2021,10,6,6,56.0,23.0,56.0,UNICA,0.0,0.0,-33.0,-58.92857142857143
00005883,2021,11,6,6,56.0,22.0,56.0,UNICA,0.0,0.0,-34.0,-60.71428571428571
00005883,2021,12,6,6,56.0,23.0,56.0,UNICA,0.0,0.0,-33.0,-58.92857142857143
00005883,2022,1,6,6,57.0,22.0,56.0,UNICA,1.0,1.7857142857142856,-34.0,-60.71428571428571
00005883,2022,2,6,6,57.0,22.0,59.0,UNICA,-2.0,-3.389830508474576,-37.0,-62.71186440677966
00005883,2022,3,6,6,50.0,22.0,57.0,UNICA,-7.0,-12.280701754385964,-35.0,-61.40350877192983
00005883,2022,4,6,6,57.0,15.0,57.0,UNICA,0.0,0.0,-42.0,-73.68421052631578
00005883,2022,5,6,6,57.0,15.0,57.0,UNICA,0.0,0.0,-42.0,-73.68421052631578
00005883,2022,6,6,6,57.0,15.0,57.0,UNICA,0.0,0.0,-42.0,-73.68421052631578
00005883,2022,7,6,6,57.0,15.0,61.0,UNICA,-4.0,-6.557377049180328,-46.0,-75.40983606557377
00005883,2022,8,6,6,61.0,21.0,61.0,UNICA,0.0,0.0,-40.0,-65.57377049180327
00005883,2022,9,6,6,61.0,21.0,61.0,UNICA,0.0,0.0,-40.0,-65.57377049180327
00005883,2022,10,6,6,61.0,21.0,61.0,UNICA,0.0,0.0,-40.0,-65.57377049180327
00005883,2022,11,6,6,63.0,21.0,61.0,UNICA,2.0,3.278688524590164,-40.0,-65.57377049180327
00005883,2022,12,6,6,63.0,21.0,63.0,UNICA,0.0,0.0,-42.0,-66.66666666666666
00005883,2023,1,6,6,61.0,21.0,61.0,UNICA,0.0,0.0,-40.0,-65.57377049180327
00005883,2023,2,6,6,63.0,21.0,64.0,UNICA,-1.0,-1.5625,-43.0,-67.1875
00005883,2023,3,6,6,64.0,21.0,64.0,UNICA,0.0,0.0,-43.0,-67.1875
00005883,2023,4,6,6,64.0,21.0,64.0,UNICA,0.0,0.0,-43.0,-67.1875
00005883,2023,5,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,6,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,7,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,8,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,9,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,10,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,11,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2023,12,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,1,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2024,2,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2024,3,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,4,6,6,58.0,16.0,58.0,UNICA,0.0,0.0,-42.0,-72.41379310344827
00005883,2024,5,6,6,58.0,16.0,58.0,UNICA,0.0,0.0,-42.0,-72.41379310344827
00005883,2024,6,6,6,58.0,16.0,58.0,UNICA,0.0,0.0,-42.0,-72.41379310344827
00005883,2024,7,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,8,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,9,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,10,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,11,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2024,12,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,1,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,2,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2025,3,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2025,4,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,5,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,6,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,7,6,6,50.0,16.0,50.0,UNICA,0.0,0.0,-34.0,-68.0
00005883,2025,8,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2025,9,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2025,10,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2025,11,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2026,1,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2026,2,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005883,2026,3,5,5,49.0,16.0,50.0,UNICA,-1.0,-2.0,-34.0,-68.0
00005945,2016,1,6,6,55.0,15.0,78.0,UNICA,-23.0,-29.48717948717949,-63.0,-80.76923076923077
00005945,2016,2,5,5,45.0,15.0,78.0,UNICA,-33.0,-42.30769230769231,-63.0,-80.76923076923077
00005945,2016,3,6,6,46.0,15.0,78.0,UNICA,-32.0,-41.02564102564102,-63.0,-80.76923076923077
00005945,2016,4,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2016,5,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2016,6,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2016,7,9,9,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2016,8,7,7,53.0,21.0,78.0,UNICA,-25.0,-32.05128205128205,-57.0,-73.07692307692307
00005945,2016,11,8,8,67.0,21.0,78.0,UNICA,-11.0,-14.102564102564102,-57.0,-73.07692307692307
00005945,2016,12,9,9,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2017,1,9,9,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2017,2,8,8,57.0,15.0,78.0,UNICA,-21.0,-26.923076923076923,-63.0,-80.76923076923077
00005945,2017,3,9,9,77.0,21.0,78.0,UNICA,-1.0,-1.282051282051282,-57.0,-73.07692307692307
00005945,2017,4,8,8,68.0,21.0,78.0,UNICA,-10.0,-12.82051282051282,-57.0,-73.07692307692307
00005945,2017,5,9,9,69.0,21.0,78.0,UNICA,-9.0,-11.538461538461538,-57.0,-73.07692307692307
00005945,2017,6,9,9,57.0,15.0,78.0,UNICA,-21.0,-26.923076923076923,-63.0,-80.76923076923077
00005945,2017,7,7,7,55.0,15.0,78.0,UNICA,-23.0,-29.48717948717949,-63.0,-80.76923076923077
00005945,2017,8,5,5,45.0,15.0,78.0,UNICA,-33.0,-42.30769230769231,-63.0,-80.76923076923077
00005945,2017,9,4,4,41.0,21.0,78.0,UNICA,-37.0,-47.43589743589743,-57.0,-73.07692307692307
00005945,2017,10,5,5,51.0,21.0,78.0,UNICA,-27.0,-34.61538461538461,-57.0,-73.07692307692307
00005945,2017,11,7,7,62.0,21.0,78.0,UNICA,-16.0,-20.51282051282051,-57.0,-73.07692307692307
00005945,2017,12,7,7,67.0,21.0,78.0,UNICA,-11.0,-14.102564102564102,-57.0,-73.07692307692307
00005945,2018,1,6,6,62.0,21.0,78.0,UNICA,-16.0,-20.51282051282051,-57.0,-73.07692307692307
00005945,2018,2,7,7,56.0,15.0,78.0,UNICA,-22.0,-28.205128205128204,-63.0,-80.76923076923077
00005945,2018,3,7,7,67.0,21.0,78.0,UNICA,-11.0,-14.102564102564102,-57.0,-73.07692307692307
00005945,2018,4,5,5,31.0,11.0,78.0,UNICA,-47.0,-60.256410256410255,-67.0,-85.8974358974359
00005945,2018,5,6,6,41.0,11.0,78.0,UNICA,-37.0,-47.43589743589743,-67.0,-85.8974358974359
00005945,2018,6,7,7,67.0,21.0,78.0,UNICA,-11.0,-14.102564102564102,-57.0,-73.07692307692307
00005945,2018,7,6,6,62.0,21.0,78.0,UNICA,-16.0,-20.51282051282051,-57.0,-73.07692307692307
00005945,2018,8,7,7,73.0,21.0,78.0,UNICA,-5.0,-6.41025641025641,-57.0,-73.07692307692307
00005945,2018,9,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2018,10,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2018,11,8,8,77.0,21.0,78.0,UNICA,-1.0,-1.282051282051282,-57.0,-73.07692307692307
00005945,2019,1,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2019,2,7,7,77.0,21.0,78.0,UNICA,-1.0,-1.282051282051282,-57.0,-73.07692307692307
00005945,2019,3,7,7,77.0,21.0,78.0,UNICA,-1.0,-1.282051282051282,-57.0,-73.07692307692307
00005945,2019,4,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2019,5,6,6,42.0,11.0,78.0,UNICA,-36.0,-46.15384615384615,-67.0,-85.8974358974359
00005945,2019,6,6,6,42.0,11.0,78.0,UNICA,-36.0,-46.15384615384615,-67.0,-85.8974358974359
00005945,2019,7,6,6,53.0,21.0,78.0,UNICA,-25.0,-32.05128205128205,-57.0,-73.07692307692307
00005945,2019,8,7,7,68.0,21.0,78.0,UNICA,-10.0,-12.82051282051282,-57.0,-73.07692307692307
00005945,2019,9,8,8,78.0,21.0,78.0,UNICA,0.0,0.0,-57.0,-73.07692307692307
00005945,2019,10,7,7,77.0,21.0,78.0,UNICA,-1.0,-1.282051282051282,-57.0,-73.07692307692307
00005945,2019,11,7,7,86.0,24.0,78.0,UNICA,8.0,10.256410256410255,-54.0,-69.23076923076923
00005945,2020,1,8,8,80.0,22.0,78.0,UNICA,2.0,2.564102564102564,-56.0,-71.7948717948718
00005945,2020,2,8,8,90.0,25.0,90.0,UNICA,0.0,0.0,-65.0,-72.22222222222221
00005945,2020,3,5,5,63.0,24.0,90.0,UNICA,-27.0,-30.0,-66.0,-73.33333333333333
00005945,2020,4,5,5,62.0,21.0,55.0,UNICA,7.0,12.727272727272727,-34.0,-61.81818181818181
00005945,2020,5,6,6,53.0,16.0,55.0,UNICA,-2.0,-3.6363636363636362,-39.0,-70.9090909090909
00005945,2020,6,7,7,55.0,18.0,55.0,UNICA,0.0,0.0,-37.0,-67.27272727272727
00005945,2020,7,7,7,59.0,21.0,55.0,UNICA,4.0,7.2727272727272725,-34.0,-61.81818181818181
00005945,2020,8,7,7,65.0,26.0,55.0,UNICA,10.0,18.181818181818183,-29.0,-52.72727272727272
00005945,2020,9,7,7,60.0,21.0,55.0,UNICA,5.0,9.090909090909092,-34.0,-61.81818181818181
00005945,2020,10,7,7,67.0,28.0,55.0,UNICA,12.0,21.818181818181817,-27.0,-49.09090909090909
00005945,2020,11,7,7,67.0,24.0,55.0,UNICA,12.0,21.818181818181817,-31.0,-56.36363636363636
00005945,2020,12,7,7,60.0,22.0,55.0,UNICA,5.0,9.090909090909092,-33.0,-60.0
00005945,2021,3,7,7,84.0,48.0,55.0,UNICA,29.0,52.72727272727272,-7.0,-12.727272727272727
00005945,2021,4,7,7,69.0,31.0,55.0,UNICA,14.0,25.454545454545453,-24.0,-43.63636363636363
00005945,2021,5,7,7,74.0,32.0,55.0,UNICA,19.0,34.54545454545455,-23.0,-41.81818181818181
00005945,2021,6,7,7,73.0,26.0,55.0,UNICA,18.0,32.72727272727273,-29.0,-52.72727272727272
00005945,2021,7,7,7,79.0,35.0,55.0,UNICA,24.0,43.63636363636363,-20.0,-36.36363636363637
00005945,2021,8,7,7,70.0,22.0,55.0,UNICA,15.0,27.27272727272727,-33.0,-60.0
00005945,2021,9,7,7,74.0,22.0,55.0,UNICA,19.0,34.54545454545455,-33.0,-60.0
00005945,2021,10,7,7,73.0,24.0,55.0,UNICA,18.0,32.72727272727273,-31.0,-56.36363636363636
00005945,2021,11,7,7,66.0,17.0,55.0,UNICA,11.0,20.0,-38.0,-69.0909090909091
00005945,2021,12,7,7,72.0,22.0,55.0,UNICA,17.0,30.909090909090907,-33.0,-60.0
00005945,2022,1,7,7,62.0,21.0,55.0,UNICA,7.0,12.727272727272727,-34.0,-61.81818181818181
00005945,2022,2,7,7,73.0,25.0,55.0,UNICA,18.0,32.72727272727273,-30.0,-54.54545454545454
00005945,2022,3,7,7,110.0,32.0,55.0,UNICA,55.0,100.0,-23.0,-41.81818181818181
00005945,2022,4,8,8,120.0,31.0,55.0,UNICA,65.0,118.18181818181819,-24.0,-43.63636363636363
00005945,2022,5,9,9,108.0,33.0,55.0,UNICA,53.0,96.36363636363636,-22.0,-40.0
00005945,2022,6,10,10,101.0,35.0,55.0,UNICA,46.0,83.63636363636363,-20.0,-36.36363636363637
00005945,2022,7,10,10,95.0,31.0,55.0,UNICA,40.0,72.72727272727273,-24.0,-43.63636363636363
00005945,2022,8,10,10,105.0,32.0,55.0,UNICA,50.0,90.9090909090909,-23.0,-41.81818181818181
00005945,2022,9,10,10,105.0,35.0,55.0,UNICA,50.0,90.9090909090909,-20.0,-36.36363636363637
00005945,2022,10,10,10,105.0,32.0,55.0,UNICA,50.0,90.9090909090909,-23.0,-41.81818181818181
00005945,2022,11,10,10,111.0,30.0,55.0,UNICA,56.0,101.81818181818181,-25.0,-45.45454545454545
00005945,2022,12,10,10,111.0,31.0,55.0,UNICA,56.0,101.81818181818181,-24.0,-43.63636363636363
00005945,2023,1,10,10,152.0,40.0,152.0,UNICA,0.0,0.0,-112.0,-73.68421052631578
00005945,2023,2,10,10,152.0,40.0,152.0,UNICA,0.0,0.0,-112.0,-73.68421052631578
00005945,2023,3,10,10,152.0,36.0,152.0,UNICA,0.0,0.0,-116.0,-76.31578947368422
00005945,2023,4,10,10,152.0,35.0,152.0,UNICA,0.0,0.0,-117.0,-76.97368421052632
00005945,2023,5,10,10,152.0,33.0,152.0,UNICA,0.0,0.0,-119.0,-78.28947368421053
00005945,2023,6,10,10,152.0,34.0,152.0,UNICA,0.0,0.0,-118.0,-77.63157894736842
00005945,2023,7,10,10,152.0,33.0,55.0,UNICA,97.0,176.36363636363637,-22.0,-40.0
00005945,2023,8,10,10,152.0,34.0,55.0,UNICA,97.0,176.36363636363637,-21.0,-38.18181818181819
00005945,2023,9,10,10,152.0,37.0,152.0,UNICA,0.0,0.0,-115.0,-75.6578947368421
00005945,2023,10,10,10,152.0,40.0,152.0,UNICA,0.0,0.0,-112.0,-73.68421052631578
00005945,2023,11,10,10,152.0,40.0,152.0,UNICA,0.0,0.0,-112.0,-73.68421052631578
00005946,2015,3,14,14,423.0,170.0,648.0,UNICA,-225.0,-34.72222222222222,-478.0,-73.76543209876543
00005946,2015,4,13,13,416.0,170.0,648.0,UNICA,-232.0,-35.80246913580247,-478.0,-73.76543209876543
00005946,2015,5,16,16,517.0,170.0,648.0,UNICA,-131.0,-20.21604938271605,-478.0,-73.76543209876543
00005946,2015,6,13,13,253.0,50.0,648.0,UNICA,-395.0,-60.95679012345679,-598.0,-92.28395061728395
00005946,2015,7,13,13,253.0,50.0,648.0,UNICA,-395.0,-60.95679012345679,-598.0,-92.28395061728395
00005946,2015,8,15,15,494.0,170.0,648.0,UNICA,-154.0,-23.765432098765434,-478.0,-73.76543209876543
00005946,2015,9,14,14,472.0,170.0,648.0,UNICA,-176.0,-27.160493827160494,-478.0,-73.76543209876543
00005946,2015,10,15,15,589.0,170.0,648.0,UNICA,-59.0,-9.104938271604938,-478.0,-73.76543209876543
00005946,2015,11,14,14,586.0,170.0,648.0,UNICA,-62.0,-9.5679012345679,-478.0,-73.76543209876543
00005946,2015,12,15,15,608.0,170.0,648.0,UNICA,-40.0,-6.172839506172839,-478.0,-73.76543209876543
00005946,2016,1,13,13,537.0,170.0,648.0,UNICA,-111.0,-17.12962962962963,-478.0,-73.76543209876543
00005946,2016,2,11,11,410.0,170.0,,,,,,
00005946,2016,3,12,12,450.0,170.0,648.0,UNICA,-198.0,-30.555555555555557,-478.0,-73.76543209876543
00005946,2016,4,16,16,607.0,170.0,648.0,UNICA,-41.0,-6.327160493827161,-478.0,-73.76543209876543
00005946,2016,5,16,16,562.0,170.0,648.0,UNICA,-86.0,-13.271604938271606,-478.0,-73.76543209876543
00005946,2016,6,15,15,563.0,174.0,648.0,UNICA,-85.0,-13.117283950617283,-474.0,-73.14814814814815
00005946,2016,7,15,15,563.0,174.0,652.0,UNICA,-89.0,-13.650306748466257,-478.0,-73.31288343558282
00005946,2016,8,16,16,630.0,174.0,652.0,UNICA,-22.0,-3.374233128834356,-478.0,-73.31288343558282
00005946,2016,9,16,16,630.0,174.0,648.0,UNICA,-18.0,-2.7777777777777777,-474.0,-73.14814814814815
00005946,2016,10,15,15,604.0,170.0,648.0,UNICA,-44.0,-6.790123456790123,-478.0,-73.76543209876543
00005946,2016,11,12,12,478.0,170.0,648.0,UNICA,-170.0,-26.234567901234566,-478.0,-73.76543209876543
00005946,2016,12,10,10,443.0,170.0,648.0,UNICA,-205.0,-31.635802469135804,-478.0,-73.76543209876543
00005946,2017,4,17,17,600.0,122.0,632.0,UNICA,-32.0,-5.063291139240507,-510.0,-80.69620253164557
00005946,2017,5,17,17,600.0,122.0,637.0,UNICA,-37.0,-5.808477237048666,-515.0,-80.84772370486655
00005946,2017,6,17,17,620.0,122.0,637.0,UNICA,-17.0,-2.6687598116169546,-515.0,-80.84772370486655
00005946,2017,7,16,16,608.0,122.0,637.0,UNICA,-29.0,-4.552590266875981,-515.0,-80.84772370486655
00005946,2017,8,17,17,612.0,122.0,637.0,UNICA,-25.0,-3.924646781789639,-515.0,-80.84772370486655
00005946,2017,9,17,17,617.0,122.0,637.0,UNICA,-20.0,-3.139717425431711,-515.0,-80.84772370486655
00005946,2017,10,16,16,613.0,122.0,637.0,UNICA,-24.0,-3.767660910518053,-515.0,-80.84772370486655
00005946,2017,11,17,17,620.0,122.0,637.0,UNICA,-17.0,-2.6687598116169546,-515.0,-80.84772370486655
00005946,2017,12,14,14,520.0,122.0,637.0,UNICA,-117.0,-18.367346938775512,-515.0,-80.84772370486655
00005946,2018,1,13,13,508.0,122.0,640.0,UNICA,-132.0,-20.625,-518.0,-80.9375
00005946,2018,2,15,15,519.0,122.0,640.0,UNICA,-121.0,-18.90625,-518.0,-80.9375
00005946,2018,3,16,16,624.0,132.0,660.0,UNICA,-36.0,-5.454545454545454,-528.0,-80.0
00005946,2018,4,16,16,624.0,132.0,660.0,UNICA,-36.0,-5.454545454545454,-528.0,-80.0
00005946,2018,5,17,17,628.0,132.0,660.0,UNICA,-32.0,-4.848484848484849,-528.0,-80.0
00005946,2018,6,17,17,628.0,132.0,660.0,UNICA,-32.0,-4.848484848484849,-528.0,-80.0
00005946,2018,7,17,17,628.0,132.0,660.0,UNICA,-32.0,-4.848484848484849,-528.0,-80.0
00005946,2018,8,18,18,646.0,132.0,660.0,UNICA,-14.0,-2.1212121212121215,-528.0,-80.0
00005946,2018,9,18,18,646.0,132.0,660.0,UNICA,-14.0,-2.1212121212121215,-528.0,-80.0
00005946,2018,10,16,16,635.0,132.0,654.0,UNICA,-19.0,-2.90519877675841,-522.0,-79.81651376146789
00005946,2018,11,16,16,635.0,132.0,654.0,UNICA,-19.0,-2.90519877675841,-522.0,-79.81651376146789
00005946,2019,1,14,14,630.0,126.0,666.0,UNICA,-36.0,-5.405405405405405,-540.0,-81.08108108108108
00005946,2019,2,17,17,647.0,126.0,666.0,UNICA,-19.0,-2.8528528528528527,-540.0,-81.08108108108108
00005946,2019,3,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2019,4,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2019,5,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2019,6,17,17,584.0,126.0,666.0,UNICA,-82.0,-12.312312312312311,-540.0,-81.08108108108108
00005946,2019,7,16,16,572.0,126.0,666.0,UNICA,-94.0,-14.114114114114114,-540.0,-81.08108108108108
00005946,2019,8,16,16,572.0,126.0,666.0,UNICA,-94.0,-14.114114114114114,-540.0,-81.08108108108108
00005946,2019,9,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2019,10,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2019,11,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2020,1,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2020,2,18,18,651.0,126.0,648.0,UNICA,3.0,0.4629629629629629,-522.0,-80.55555555555556
00005946,2020,3,18,18,651.0,126.0,666.0,UNICA,-15.0,-2.2522522522522523,-540.0,-81.08108108108108
00005946,2020,4,16,16,555.0,154.0,666.0,UNICA,-111.0,-16.666666666666664,-512.0,-76.87687687687688
00005946,2020,5,16,16,499.0,165.0,666.0,UNICA,-167.0,-25.075075075075077,-501.0,-75.22522522522522
00005946,2020,6,16,16,489.0,165.0,519.0,UNICA,-30.0,-5.780346820809249,-354.0,-68.20809248554913
00005946,2020,7,15,15,531.0,144.0,528.0,UNICA,3.0,0.5681818181818182,-384.0,-72.72727272727273
00005946,2020,8,13,13,378.0,78.0,393.0,UNICA,-15.0,-3.816793893129771,-315.0,-80.1526717557252
00005946,2020,9,13,13,395.0,84.0,462.0,UNICA,-67.0,-14.502164502164502,-378.0,-81.81818181818183
00005946,2020,10,16,16,420.0,84.0,539.0,UNICA,-119.0,-22.07792207792208,-455.0,-84.4155844155844
00005946,2020,11,16,16,462.0,75.0,525.0,UNICA,-63.0,-12.0,-450.0,-85.71428571428571
